,Accidents,UrbanDensification,UrbanParks,OldTown,Bars,HN_noise_40,HN_noise_60,strOri_0,strOri_1,strOri_2,strOri_3,X,Y,clusterID
1033,28,68018,1116,12136,5.0,1.0,0.0,447.7402727,1697.166808,0.0,1807.159423,431059.1365,4584385.492,1
1034,23,68905,2887,32041,4.0,0.730769231,0.038461538,2323.722072,465.454283,1917.678462,452.3153259,427958.0592,4580741.374,0
1035,14,29936,1687,80935,10.0,0.75,0.035714286,0.0,2093.74519,12.99761323,2567.381772,429784.0085,4584347.383,4
1036,20,50898,3436,3525,2.0,1.0,0.0,1187.323116,1058.479288,1434.95964,811.1436306,427222.9541,4580738.652,0
1037,9,63980,1997,0,1.0,1.0,0.0,264.8383671,2167.958882,375.1685846,1386.505394,428989.1358,4584740.164,1
1038,21,2860,1580,91763,24.0,0.833333333,0.166666667,4.021521241,2799.032019,216.4187961,2456.930536,429341.3081,4583488.456,2
1039,23,59825,4718,1748,1.0,1.0,0.0,252.9188336,1918.39054,410.6831558,1702.451034,429039.5294,4584549.805,1
1040,21,112402,8972,0,10.0,0.5625,0.4375,0.0,2077.055303,62.87870194,2359.260415,428412.7821,4583143.022,3
1041,17,6050,3901,80691,10.0,1.0,0.0,510.1381492,2015.95086,260.8067132,1930.949214,429181.4135,4584106.762,4
1042,13,25073,6740,0,1.0,1.0,0.0,19.83411936,1514.424946,0.0,1856.491037,427334.9039,4584025.382,1
1043,31,77269,482,21688,7.0,1.0,0.0,226.490082,2210.8776,496.3127582,1441.716379,428399.7285,4583839.947,1
1044,7,0,38783,92930,2.0,1.0,0.0,919.0404802,2247.739966,433.8218537,2054.781172,431338.9237,4582230.857,4
1045,20,66345,563,21114,4.0,0.857142857,0.0,2146.34862,329.7429756,1564.674513,217.2341867,427974.0672,4580663.036,0
1046,17,12574,922,23487,2.0,1.0,0.0,42.19724484,2241.468173,0.0,2020.436702,431386.166,4584668.351,1
1047,23,0,0,0,1.0,1.0,0.0,796.916111,911.3312014,1552.411611,839.3689767,427838.5462,4583154.783,0
1048,30,73325,11829,30658,5.0,1.0,0.0,135.4604799,2052.440367,175.9468011,1934.245393,428603.2625,4583652.928,1
1049,22,64321,0,4262,1.0,1.0,0.0,520.6527645,1824.939593,79.92710554,1673.355057,430161.4199,4584554.951,1
1050,12,0,33692,65606,19.0,1.0,0.0,713.1777291,2872.861285,648.4329305,2467.511743,430966.2145,4581665.796,4
1051,9,0,4451,98517,16.0,0.655172414,0.206896552,6.488652992,2981.104989,0.0,2605.071405,429441.5453,4584110.207,2
1052,21,73646,16489,3891,3.0,1.0,0.0,331.498261,1514.189558,216.7259177,1888.411767,428079.534,4581346.526,1
1053,33,119026,12255,73898,3.0,0.92,0.04,317.6059088,2594.722116,320.3815406,2111.821625,428858.2119,4583696.699,4
1054,28,51865,3813,0,6.0,1.0,0.0,609.9445827,1433.229826,440.9316874,1492.328441,428350.871,4582007.169,1
1055,38,63093,17805,6999,3.0,1.0,0.0,89.06562977,1658.289603,400.9462522,1515.194594,431251.439,4583632.929,1
1056,24,10586,16489,3891,3.0,1.0,0.0,310.7162248,1499.649998,266.4878032,1488.655498,428179.5393,4581267.467,1
1057,23,100809,458,13796,9.0,0.928571429,0.0,88.69303063,1968.139729,0.0,1867.582224,428500.7599,4583443.924,1
1058,35,0,2137,0,1.0,1.0,0.0,101.7141356,1782.545785,742.929795,1804.003508,427547.0693,4583230.382,1
1059,10,9354,30931,87968,24.0,0.870967742,0.048387097,291.287642,3718.606258,524.3291451,3604.243205,431393.353,4581539.76,2
1060,14,61215,8846,1134,1.0,1.0,0.0,315.5524892,2421.198811,547.503927,1073.95616,428593.5925,4584617.726,1
1061,30,0,26906,23591,25.0,0.625,0.125,850.5666536,793.3173397,1294.5649,1418.820119,430729.135,4580805.294,3
1062,22,8392,129847,2444,7.0,0.555555556,0.0,130.2533803,1171.858821,801.9755545,1291.823863,427878.5785,4582430.685,1
1063,10,109871,3756,0,3.0,1.0,0.0,10.72085864,2449.723012,186.7901112,1936.461046,427754.5426,4584142.741,1
1064,15,41448,13652,40074,7.0,1.0,0.0,1231.530692,1009.548887,327.0047722,1929.531292,427598.6688,4581389.645,4
1065,20,38271,2023,35653,1.0,1.0,0.0,195.4306195,1772.558786,667.9438708,1972.401851,428583.1688,4584191.677,1
1066,30,56582,0,0,14.0,0.5,0.277777778,38.96419829,1893.518359,0.0,2081.928782,428551.5901,4582995.058,3
1067,19,37722,56968,0,8.0,0.944444444,0.0,294.7684513,1581.767518,634.0797828,1776.86701,428092.0398,4582307.501,1
1068,25,54620,7794,38175,5.0,1.0,0.0,1391.953972,243.5571604,1463.111126,1315.113492,427301.9163,4581086.305,0
1069,22,82015,0,0,13.0,0.5,0.35,0.0,2053.06468,0.0,2399.765956,428506.5706,4583043.506,3
1070,9,56489,7473,2821,1.0,1.0,0.0,271.3741827,1214.156034,863.1289447,886.8136013,428291.2935,4584827.809,1
1071,10,0,1834,98851,21.0,0.666666667,0.148148148,15.17444532,3093.672181,8.285095754,2955.148315,429630.9911,4584015.401,2
1072,22,76113,8972,0,9.0,0.5,0.428571429,98.78510838,1798.895442,20.74332711,1965.775449,428336.2011,4583070.169,3
1073,18,0,36417,0,3.0,1.0,0.0,259.7845506,1172.806494,1460.367529,809.5200699,427498.3132,4582627.4,0
1074,23,115755,2829,256,3.0,1.0,0.0,467.8926709,1580.907482,509.3711444,1175.807766,428110.2394,4581819.13,1
1075,22,74115,4782,0,4.0,1.0,0.0,645.451552,1952.240122,662.8635004,1442.830039,428020.7911,4584080.127,1
1076,24,23194,18856,67022,18.0,0.583333333,0.166666667,247.245619,1740.268449,824.9402741,1260.954693,430524.1517,4581764.524,3
1077,24,122072,404,256,4.0,1.0,0.0,820.8203963,1348.963978,459.8831174,1099.059898,428162.0475,4581835.988,1
1078,29,64836,93,0,4.0,1.0,0.0,460.4180886,1560.981461,550.5668845,2080.577034,427686.9532,4583692.901,1
1079,20,0,1740,113452,21.0,0.75862069,0.137931034,50.32049686,2607.063933,172.4549557,2609.715575,429317.6171,4583654.162,2
1080,42,97248,4896,6242,7.0,1.0,0.0,44.90825256,1563.180534,411.2527186,1245.411477,430680.5359,4583446.563,1
1081,11,13353,5458,97036,23.0,0.964285714,0.0,0.0,2698.123319,8.78401446,2801.922465,429838.1749,4583513.42,2
1082,19,47130,0,15269,4.0,1.0,0.0,112.8139832,1658.861801,0.0,1281.518425,431434.1999,4584374.428,1
1083,23,49654,17737,27704,2.0,1.0,0.0,1123.428007,951.2531607,1427.162106,1015.544573,428303.2147,4580863.999,0
1084,14,28674,1687,70021,9.0,0.724137931,0.034482759,0.0,2140.786169,12.99761323,2751.732022,429759.0969,4584387.639,4
1085,22,3276,2311,93065,9.0,0.88,0.04,0.0,2665.468117,0.0,2248.539384,429489.302,4584394.214,4
1086,39,31001,0,0,15.0,0.473684211,0.315789474,115.1841959,2391.415995,320.6409483,1498.963547,428555.3695,4582873.452,3
1087,25,72769,15272,11808,3.0,1.0,0.0,1861.970662,472.8513464,2023.522619,457.4960099,428252.5458,4580733.381,0
1088,27,84454,2126,0,6.0,1.0,0.0,595.1787949,1357.237197,614.6476233,1489.321975,428091.1134,4583634.02,1
1089,19,52300,18857,21578,3.0,0.9,0.0,1300.604315,700.2557218,1653.42036,673.0988958,428202.0608,4580893.728,0
1090,26,39694,2023,41503,1.0,1.0,0.0,95.12711071,2140.242305,386.8270992,2058.262322,428707.722,4584190.475,1
1091,25,106436,426,80883,3.0,0.961538462,0.0,502.8190772,2134.421708,243.3115792,1996.421874,428938.8155,4583757.562,4
1092,34,68251,0,43807,1.0,1.0,0.0,0.0,2472.557696,0.0,2642.634749,429640.4022,4584621.496,1
1093,39,40837,0,54274,2.0,1.0,0.0,284.6969933,2390.256048,696.5522891,1966.938127,428538.4701,4584005.126,4
1094,8,15827,1288,111621,21.0,0.823529412,0.029411765,40.69533395,2978.225042,136.504203,2042.714258,429585.5973,4583342.95,2
1095,30,55215,26090,40626,1.0,1.0,0.0,1080.431406,1180.53031,1712.668243,1010.990173,428505.9846,4580806.381,0
1096,34,83363,482,14382,7.0,1.0,0.0,228.4052031,1677.81839,483.0898975,1523.676784,428326.3682,4583812.906,1
1097,17,0,10151,80424,24.0,0.666666667,0.095238095,134.3024633,1902.981785,432.0859639,2339.844011,430524.9658,4580939.788,2
1098,8,0,1418,0,1.0,1.0,0.0,379.4524671,906.5780249,992.9602433,446.2388588,427695.2283,4584929.11,0
1099,9,0,5895,100604,32.0,0.685185185,0.166666667,241.2386733,3575.716295,248.8763711,2889.059626,431331.1883,4581357.236,2
1100,14,35855,1484,0,1.0,1.0,0.0,149.5622757,1794.852775,189.9864128,1719.396707,429476.1285,4584887.32,1
1101,44,99806,1450,0,21.0,1.0,0.0,33.68167256,1551.19346,455.0713399,1402.834269,430107.6015,4583263.597,1
1102,14,43830,14753,72027,19.0,0.961538462,0.0,698.211436,1737.387074,765.1517406,1483.824606,430175.4576,4581129.942,4
1103,34,13105,12584,10771,5.0,1.0,0.0,89.06562977,1975.803388,281.9128581,1628.01802,431247.592,4583820.739,1
1104,18,39900,13434,40592,7.0,1.0,0.0,1980.416803,339.7527311,825.9780939,1317.20898,427552.5021,4581269.177,0
1105,28,112940,3251,28408,16.0,0.75,0.166666667,31.00462239,2269.733047,0.0,2529.318451,428732.7815,4583368.78,3
1106,29,195,13287,16576,15.0,0.5,0.142857143,981.1830846,220.1880973,1214.794485,493.3582164,430882.1282,4580642.982,0
1107,13,0,1597,102571,22.0,0.571428571,0.25,15.17444532,2966.283561,8.285095754,2898.353119,429689.1119,4583944.724,2
1108,7,0,392,118076,14.0,0.769230769,0.115384615,0.0,2831.303534,0.0,2442.867306,429492.4639,4584271.894,2
1109,20,0,12895,96086,34.0,0.903225806,0.0,709.3790292,3024.735931,440.0511082,1985.561866,430813.3537,4581535.19,2
1110,16,88358,482,1458,6.0,1.0,0.0,110.9848044,1827.435181,141.3189834,1616.778515,428302.5,4583649.843,1
1111,19,0,9819,93326,32.0,0.966666667,0.0,710.2949628,2986.786508,542.9957851,2014.727852,430836.8848,4581566.315,2
1112,30,16324,30322,0,1.0,1.0,0.0,188.2311179,1945.497772,85.81087018,1998.629971,427458.3101,4582963.632,1
1113,24,12714,4043,58113,6.0,1.0,0.0,448.69471,2084.923388,79.77984123,1965.553523,429138.5729,4584164.625,4
1114,29,52475,0,32576,1.0,1.0,0.0,6.018374071,2488.747148,115.4393625,2306.456108,429530.3637,4584652.655,1
1115,40,56017,31479,0,7.0,1.0,0.0,44.90825256,1647.350573,449.5450837,1236.646015,430392.0634,4583355.555,1
1116,11,0,392,116141,13.0,0.75,0.0625,0.0,2712.446628,0.0,2589.637951,429545.8451,4584313.057,2
1117,17,29647,6740,0,1.0,1.0,0.0,19.83411936,1741.151298,0.0,2373.568819,427385.2172,4583950.909,1
1118,40,34349,869,71043,22.0,0.956521739,0.0,110.9693672,2741.587285,241.2290153,1757.380989,429188.1979,4583413.03,4
1119,27,43342,33529,42896,14.0,1.0,0.0,470.724439,1717.866055,288.845608,1674.88321,430830.6302,4582066.411,4
1120,23,20923,5087,6383,3.0,1.0,0.0,66.60514116,1203.622166,205.5154529,1238.49366,431520.4679,4583901.532,1
1121,22,59823,3990,44973,5.0,1.0,0.0,1802.421833,460.1333247,2056.609529,824.4592113,427329.4174,4580971.824,0
1122,16,75549,10252,50683,15.0,1.0,0.0,0.0,2004.618152,96.46798718,2647.975786,430056.8722,4583479.085,4
1123,23,52731,3436,7202,2.0,1.0,0.0,1538.859722,985.535737,1820.142922,716.0934014,427271.2352,4580751.313,0
1124,22,15534,4992,0,1.0,1.0,0.0,111.84653,1747.752778,507.2321158,1848.375659,427205.4574,4583311.626,1
1125,21,10330,5554,70490,8.0,1.0,0.0,88.27513746,2371.41464,15.49667339,2048.967178,429211.3136,4584198.661,4
1126,31,56497,2019,1748,1.0,1.0,0.0,269.6358242,2003.293643,155.4065314,1647.997844,428962.1483,4584389.442,1
1127,25,88342,1089,0,19.0,0.416666667,0.25,0.0,2338.294589,0.0,2370.38676,428634.1615,4583058.238,3
1128,12,49890,479,0,1.0,1.0,0.0,200.9917779,1700.178104,486.4112494,645.8194381,430142.6011,4584929.799,1
1129,38,39789,0,0,29.0,0.454545455,0.090909091,51.64993583,1744.61033,463.6306986,1305.46771,428973.795,4582894.362,3
1130,33,119253,3461,9034,3.0,1.0,0.0,0.0,1752.233011,356.0857644,1632.621217,430961.2498,4583538.159,1
1131,10,54680,7977,29449,4.0,0.833333333,0.111111111,154.5455924,1780.756092,115.2448525,2094.049667,427964.9581,4581288.222,1
1132,11,59204,3839,0,1.0,1.0,0.0,256.62648,1797.035971,371.0805375,1361.017349,429062.1706,4584659.698,1
1133,25,78575,5087,6383,3.0,1.0,0.0,89.06562977,980.2153963,299.2458631,1086.327034,431536.1727,4583724.794,1
1134,31,61984,23192,24844,4.0,0.857142857,0.0,2300.136099,455.8231655,1838.159051,626.6111798,427589.282,4580745.664,0
1135,31,58863,3917,17606,2.0,1.0,0.0,1518.675093,358.2014292,1720.983166,339.1752733,428329.0419,4580651.742,0
1136,24,112386,1547,0,9.0,0.761904762,0.095238095,79.37338852,1897.821145,62.87870194,2066.748462,428491.6556,4583325.573,1
1137,21,0,7801,0,1.0,1.0,0.0,633.8203056,830.445629,1918.790201,431.2332918,427328.4015,4582511.314,0
1138,33,99712,4782,0,6.0,1.0,0.0,638.0200732,1647.188506,1018.756016,928.3080512,428166.4901,4584056.999,1
1139,34,125005,13560,47272,4.0,0.857142857,0.047619048,245.0047153,2609.553883,314.517233,2017.810476,428856.3554,4583592.358,1
1140,20,832,1918,101176,10.0,0.80952381,0.142857143,0.0,2644.915137,4.759639279,2312.187148,429434.9075,4584357.34,2
1141,11,74490,1616,1686,1.0,1.0,0.0,640.3066355,1134.973422,710.7147545,933.7913799,428191.704,4584756.28,1
1142,13,0,6504,93546,26.0,0.375,0.34375,23.40521991,3184.955295,18.043292,3099.83414,429634.0093,4583720.586,2
1143,21,45361,11981,1401,4.0,1.0,0.0,449.0313896,1256.317043,776.1641092,1318.341898,427621.6437,4581765.405,1
1144,28,76429,11829,44031,5.0,1.0,0.0,71.42225219,2264.466692,242.5045429,1916.518246,428645.7283,4583687.386,1
1145,11,0,922,22659,2.0,1.0,0.0,128.7864116,1877.390595,0.0,1660.417528,431487.5425,4584690.808,1
1146,11,199,6580,116228,28.0,0.757575758,0.121212121,20.59489948,3238.20251,13.6227014,2738.903906,429716.2557,4583625.729,2
1147,21,105100,1089,0,15.0,0.461538462,0.230769231,0.0,2101.940609,0.0,2554.111369,428588.5646,4583105.94,3
1148,18,1791,4396,4821,1.0,0.909090909,0.0,871.5639238,545.5720296,770.0756996,754.5699895,427087.1772,4581888.389,0
1149,17,54434,5014,0,1.0,1.0,0.0,1111.915132,1619.071279,607.9198444,846.306648,427990.2134,4584249.521,0
1150,4,0,2291,0,1.0,1.0,0.0,92.53140284,1420.680054,130.0463078,1163.750344,427545.4273,4584708.482,1
1151,21,8126,3443,71012,12.0,0.863636364,0.045454545,245.7574336,2082.31398,684.7271916,1632.999089,430733.1845,4581822.057,4
1152,11,15280,653,92458,24.0,0.633333333,0.133333333,48.92610855,3369.27075,55.87078944,2322.550743,429649.5693,4583446.127,2
1153,24,0,27599,32108,31.0,0.818181818,0.0,771.5754473,898.0536893,1440.831184,1340.368788,430981.8433,4580839.071,0
1154,19,3324,3901,98617,14.0,1.0,0.0,360.9980134,2048.763739,250.0696791,2190.738504,429215.8904,4584054.89,4
1155,17,52263,10808,24016,2.0,0.684210526,0.0,933.1110166,1134.542619,1001.585261,1544.002801,427320.9637,4581939.655,0
1156,26,63399,165,7455,1.0,1.0,0.0,271.3168062,1821.259923,490.8583836,1415.772882,430377.2517,4584717.443,1
1157,33,57854,8232,21831,1.0,1.0,0.0,1223.344625,483.5117554,1788.02104,252.6159083,428397.6832,4580650.333,0
1158,26,47607,16171,36804,1.0,1.0,0.0,852.9811815,1464.488702,1156.689885,1284.619423,428446.8461,4580889.513,0
1159,23,60507,5852,50373,24.0,1.0,0.0,109.5598958,2352.006248,490.4875773,1613.552509,429665.1539,4583194.283,4
1160,25,7263,869,96359,20.0,0.851851852,0.111111111,39.62200287,2769.074911,194.8066788,2378.902486,429294.7885,4583541.931,2
1161,21,66732,15742,0,8.0,0.882352941,0.058823529,400.8772875,1279.27763,1040.421659,1225.428933,428163.4111,4583259.351,1
1162,25,77470,6100,16050,9.0,0.666666667,0.0,968.9006048,712.5678855,707.1104567,758.1205394,429882.1864,4580650.083,0
1163,17,108602,1547,0,12.0,0.5625,0.1875,0.0,2013.650708,62.87870194,2382.456436,428486.3105,4583212.058,3
1164,23,70482,6100,25244,8.0,0.714285714,0.0,855.685818,994.4338031,710.6676028,989.8879234,429982.4643,4580689.372,0
1165,16,57472,0,15269,4.0,1.0,0.0,26.40815995,1461.082583,0.0,1181.623385,431485.0162,4584191.554,1
1166,20,75624,0,0,9.0,0.526315789,0.421052632,78.11494302,2224.645134,54.76294407,1917.944696,428380.0182,4583024.444,3
1167,14,52388,1295,28156,5.0,1.0,0.0,157.5595281,1610.577714,51.8906917,2874.811561,429868.7758,4584453.814,1
1168,27,85467,5087,6383,4.0,1.0,0.0,89.06562977,1113.636106,299.2458631,1344.856822,431493.8358,4583761.505,1
1169,31,0,17364,7989,20.0,0.857142857,0.0,220.2504263,727.7481875,331.8885948,944.7130442,431227.6409,4580810.583,1
1170,25,13208,1335,48060,6.0,1.0,0.0,516.7158979,1975.173499,137.6935936,1946.420621,429061.0443,4584118.51,4
1171,28,84394,13134,33397,6.0,1.0,0.0,71.42225219,2019.319484,242.5045429,2063.094963,428679.5547,4583568.124,1
1172,26,5584,4289,0,4.0,1.0,0.0,672.1946122,845.4369156,184.2475199,1339.552524,427156.4801,4581486.425,1
1173,15,0,13583,87139,19.0,0.961538462,0.0,338.6731927,2228.109022,724.2536972,1649.889789,430297.0135,4581141.889,4
1174,6,8541,67356,82166,3.0,0.857142857,0.017857143,596.2379938,3355.848624,384.4427475,2758.032133,431400.7483,4581999.57,4
1175,32,37816,4042,2320,1.0,1.0,0.0,330.7934,2502.860679,237.858106,1667.230328,428851.7002,4584347.518,1
1176,10,15865,54501,80808,5.0,0.785714286,0.071428571,309.1516056,3492.76135,475.9934486,3104.59055,431423.096,4581846.304,4
1177,20,94662,6306,0,7.0,0.882352941,0.0,792.0571715,506.2931983,903.1752788,1091.150156,429726.1875,4580690.182,0
1178,29,17556,1686,0,4.0,1.0,0.0,359.9769369,1115.893013,1156.499321,1471.961863,427643.115,4583517.447,1
1179,15,12330,3901,68911,9.0,1.0,0.0,633.6857672,1978.333928,266.6710208,1796.273889,429098.0427,4584057.957,4
1180,14,45707,689,0,1.0,1.0,0.0,221.786484,1800.474913,322.4919652,1842.524644,429848.0545,4584864.057,1
1181,19,38046,32559,48934,6.0,1.0,0.0,571.6033981,2051.467086,521.0989109,1911.908869,431016.985,4582117.382,4
1182,17,91034,2843,0,6.0,1.0,0.0,142.4299758,1836.135134,298.1236243,1722.026143,428297.1696,4583534.415,1
1183,17,36106,136402,29137,5.0,0.818181818,0.0,137.5213796,1867.029916,622.1637866,1934.613832,427555.5425,4582209.54,4
1184,22,29573,0,0,5.0,0.80952381,0.0,403.5161294,2124.772542,80.56155836,1821.620692,430166.0413,4584164.368,1
1185,18,0,6294,91684,26.0,0.6,0.166666667,23.40521991,2943.091603,13.6227014,3277.998659,429708.3266,4583779.832,2
1186,9,0,1597,97627,19.0,0.785714286,0.071428571,2.810320437,2848.598194,0.0,2731.037521,429683.306,4584060.137,2
1187,17,0,80981,0,5.0,0.75,0.0,386.1412315,711.9873388,1532.133223,292.9238402,427703.0903,4582627.825,0
1188,19,0,12036,84875,21.0,0.863636364,0.0,255.7561976,2895.492251,436.6301451,2095.116858,430690.7715,4581634.356,2
1189,19,199,16622,93570,25.0,1.0,0.0,0.0,2395.74608,8.78401446,3215.832087,429916.2747,4583640.2,2
1190,10,29370,42636,53208,5.0,1.0,0.0,372.6673287,3224.141193,347.2430799,2703.446003,431240.8453,4582015.824,4
1191,32,29409,710,54997,25.0,1.0,0.0,109.8962814,2164.291738,392.8404194,1802.866278,429338.7624,4583212.68,4
1192,23,24736,2294,0,4.0,1.0,0.0,1033.176956,751.2232393,905.652936,1348.979633,427357.2517,4581574.773,0
1193,35,51059,0,0,30.0,0.545454545,0.090909091,51.64993583,1810.617868,548.6700331,1351.378464,428922.2436,4582737.584,3
1194,14,43117,3530,60805,20.0,1.0,0.0,315.7957619,1775.346668,532.9901368,1436.385635,430322.8476,4580897.322,4
1195,39,35252,1296,64821,14.0,0.818181818,0.090909091,198.2372661,2804.218787,175.1214393,1985.895381,429088.6062,4583578.567,4
1196,28,93406,13532,36010,9.0,1.0,0.0,71.42225219,2366.636556,294.1060065,2171.234382,428748.9849,4583491.34,1
1197,21,0,4108,0,1.0,1.0,0.0,920.1130533,296.9088645,1115.307016,118.8854993,427052.6135,4582257.376,0
1198,12,31417,32062,40674,3.0,1.0,0.0,440.5928108,2280.947085,325.8688469,2315.24521,431151.0034,4582121.206,4
1199,33,38127,1472,0,10.0,1.0,0.0,919.9147935,781.1058634,1028.281244,765.502335,428448.9736,4582499.565,0
1200,10,0,1740,108018,26.0,0.363636364,0.333333333,23.40521991,3170.703976,18.043292,3207.33949,429590.5625,4583766.927,2
1201,15,8664,3028,73890,13.0,1.0,0.0,633.6857672,1965.996922,266.6710208,2024.492391,429132.6802,4583998.855,4
1202,28,101807,426,83669,3.0,0.884615385,0.038461538,461.0966772,2109.891271,243.3115792,1969.145992,428979.9653,4583704.602,4
1203,11,9015,37943,87870,23.0,0.828125,0.0625,295.6546571,3917.966825,435.3341022,3584.339988,431324.7907,4581625.492,2
1204,10,32234,31721,69001,11.0,1.0,0.0,779.677921,2811.358534,585.3633367,2898.466427,431099.301,4581799.06,4
1205,10,41824,18154,68848,5.0,1.0,0.0,510.4951971,2987.487067,443.7312427,2745.649074,431190.6116,4581969.795,4
1206,11,17537,4332,76031,21.0,0.869565217,0.0,168.6534115,1790.239388,455.1136219,2012.355034,430391.0642,4580944.14,4
1207,12,31340,14972,76395,5.0,0.97826087,0.0,379.5631072,3274.864556,422.9910583,3343.6492,431228.1352,4581855.714,4
1208,22,0,30618,53384,37.0,0.85,0.0,535.9575855,1070.960455,1304.285639,1201.568901,430950.5071,4580907.866,4
1209,11,21247,9955,78323,11.0,0.84375,0.046875,390.1148075,3352.441084,437.0992847,3507.129129,431303.1593,4581785.773,2
1210,39,6696,2788,0,1.0,1.0,0.0,187.2395513,1916.061414,701.0394864,2201.0247,427534.1881,4583109.503,1
1211,4,53909,9269,0,1.0,1.0,0.0,784.947101,1539.555065,460.6310291,931.8073474,428945.0623,4584886.769,1
1212,14,0,61044,65777,25.0,0.730769231,0.153846154,47.00269567,2573.166639,182.4857615,2016.369993,430460.6913,4581566.973,2
1213,23,117225,458,0,9.0,0.789473684,0.052631579,88.69303063,1814.719181,116.1706713,1907.315249,428434.7367,4583386.808,1
1214,40,35308,140,2728,11.0,1.0,0.0,0.0,1949.873992,0.0,1758.706566,430500.4401,4583033.937,1
1215,31,106430,0,15269,5.0,1.0,0.0,70.61673835,1731.67815,0.0,1798.866346,431343.903,4584220.893,1
1216,10,22417,33422,69467,13.0,1.0,0.0,917.5228089,2191.1436,716.5680407,2252.424123,430981.5504,4581804.91,4
1217,24,0,22027,58859,37.0,0.608695652,0.0,79.92255933,2670.196357,133.7767357,2132.861549,431219.578,4581109.511,2
1218,19,34588,563,30851,4.0,0.9,0.0,1756.598991,330.4425862,1004.033193,336.9894181,427881.5994,4580618.973,0
1219,32,82121,0,0,1.0,1.0,0.0,0.0,2059.157095,10.72636002,1743.190091,430703.8784,4584609.135,1
1220,11,38464,30068,53816,7.0,1.0,0.0,571.9387087,2567.645929,552.2476718,2693.514994,431105.956,4581894.015,4
1221,31,30254,1580,71118,27.0,1.0,0.0,55.65359256,2563.912009,220.8177888,2303.588589,429320.9511,4583330.896,4
1222,14,0,18185,72665,27.0,0.884615385,0.0,128.1282616,2740.486998,418.6871267,2068.838651,430646.117,4581590.031,2
1223,31,132950,1643,0,6.0,1.0,0.0,199.6214585,2275.339402,227.5274794,2128.701594,427891.0732,4583841.948,1
1224,9,4650,21583,99550,29.0,0.913793103,0.017241379,316.6020569,3697.355629,484.2680105,3253.605845,431375.4218,4581458.598,2
1225,21,0,30066,88804,25.0,0.75862069,0.068965517,133.5743599,2593.549455,648.5103911,1948.134567,430459.3733,4581324.909,2
1226,17,1583,7490,75579,23.0,1.0,0.0,2.810320437,2262.721945,0.0,3000.825998,429929.4081,4583768.219,4
1227,21,0,20852,83076,29.0,0.766666667,0.033333333,89.93895261,2718.839704,565.1214273,1926.596782,430458.2419,4581455.003,2
1228,18,0,34619,130801,22.0,0.962962963,0.0,916.459135,2050.523591,1217.855857,1734.54533,430244.1105,4581370.233,4
1229,18,0,24293,105260,21.0,0.733333333,0.066666667,243.1717883,2485.571105,763.7235468,1952.359232,430376.8961,4581268.478,2
1230,16,0,22553,98153,35.0,0.333333333,0.416666667,0.0,1973.97839,161.6236871,2208.546742,430635.4405,4581074.911,2
1231,35,86608,0,30006,6.0,1.0,0.0,235.2865124,2272.266413,678.6238533,1532.234943,428425.7282,4583878.535,1
1232,20,19560,31659,113941,12.0,1.0,0.0,950.4390781,1867.100486,1164.210777,1632.158961,430156.4684,4581346.701,4
1233,21,22016,711,89963,28.0,0.961538462,0.0,75.72801339,2687.763019,411.437773,1823.204069,429533.1492,4583278.916,2
1234,37,12219,5487,0,1.0,1.0,0.0,187.2395513,2048.350447,372.2337662,2168.229878,427478.8979,4583070.714,1
1235,19,20277,2792,79161,10.0,0.894736842,0.105263158,14.48826535,2487.111929,50.16264823,2073.397177,429259.7835,4584237.419,4
1236,15,9706,56585,60668,14.0,0.608695652,0.043478261,175.2512276,2126.177495,52.87984652,1902.424995,429951.9893,4584060.459,4
1237,10,0,1597,93702,21.0,0.666666667,0.133333333,15.17444532,2779.59783,8.285095754,2928.042148,429743.7868,4583991.734,2
1238,39,16656,0,0,16.0,0.909090909,0.0,486.1205189,1651.60476,583.4212297,1035.216824,428478.7112,4582707.518,1
1239,31,46959,1592,0,5.0,1.0,0.0,756.1976231,928.0662994,1449.364935,1300.822868,427738.4689,4583548.815,0
1240,32,56095,14825,27855,1.0,1.0,0.0,1253.504153,789.0380681,1778.612035,567.7907754,428482.02,4580724.869,0
1241,14,34182,122815,22135,3.0,0.875,0.0,707.0623778,1512.811063,956.0110072,1533.516048,427342.3698,4582160.663,4
1242,27,37897,0,82490,2.0,1.0,0.0,27.5358227,2560.501348,567.8978147,1916.862915,428606.6522,4583940.018,4
1243,22,39053,2023,22704,1.0,1.0,0.0,220.8554468,2060.580323,462.7276673,1919.107531,428637.5161,4584252.031,1
1244,11,7624,36751,52029,3.0,1.0,0.0,111.864205,2394.538247,388.016327,2462.066939,431218.3063,4582196.168,4
1245,21,0,10369,77758,36.0,0.909090909,0.0,364.3426982,3022.971867,403.7510672,1826.513679,430729.7147,4581468.305,2
1246,23,40452,11609,35989,15.0,0.6875,0.0,431.262117,1138.251091,891.6936703,1856.800482,430401.4683,4580787.601,4
1247,4,0,2291,0,1.0,1.0,0.0,280.7521009,1433.332093,122.7397733,1141.257862,427487.5521,4584751.849,1
1248,20,35635,45345,17601,6.0,0.590909091,0.0,54.0595655,1859.692291,0.0,2141.152118,427743.1264,4582151.003,1
1249,21,0,22085,85682,27.0,0.821428571,0.035714286,54.29285987,2963.646246,585.3146203,2028.787255,430510.6829,4581350.263,2
